,attr_MedInc,attr_HouseAge,attr_AveRooms,attr_AveBedrms,attr_Population,attr_AveOccup,attr_Latitude,attr_Longitude,observed,predicted,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144537553191185,0.0,0.07721963,0.7254902,0.021153409,0.022051979,0.020432187,0.0017172676,0.5531915,0.21713148
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5360823273658752,0.0,0.13389471,1.0,0.014561865,0.027065247,0.017685473,0.00093907234,0.55638295,0.19223107
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30989769101142883,0.0,0.113150164,0.78431374,0.020020258,0.019602606,0.022001738,0.0028706214,0.14893617,0.6125498
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16391891241073608,0.0,0.26221707,0.13725491,0.036018882,0.02007164,0.008660557,0.0020582713,0.17340426,0.8296813
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195883631706238,0.0,0.16123226,0.47058824,0.023065055,0.024166761,0.0419014,0.0021158163,0.15,0.5966135
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08350687474012375,0.0,0.019316975,0.1764706,0.021193465,0.022251233,0.025897587,0.0021654717,0.40212765,0.5049801
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3781448304653168,0.0,0.28714088,0.23529412,0.038177095,0.019519461,0.045853302,0.0016086621,0.5276596,0.35059762
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469278484582901,0.0,0.17743203,0.5882353,0.023759123,0.022049772,0.065444656,0.0012572197,0.16914894,0.6294821
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494859755039215,0.0,0.1673908,0.60784316,0.023084804,0.017862571,0.0061380644,0.0017332811,0.47234043,0.3635458
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15422822535037994,0.0,0.07498518,0.7254902,0.026685765,0.02319534,0.030185824,0.002492406,0.14787234,0.6055777
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2839184105396271,0.0,0.14054978,0.627451,0.03542053,0.024128864,0.15827237,0.0032477004,0.1425532,0.7041833
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507628858089447,0.0,0.18308023,0.64705884,0.027104372,0.025529062,0.045376834,0.0010704107,0.47127658,0.23904383
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1659807562828064,0.0,0.112074316,0.9019608,0.026101109,0.028763747,0.034586173,0.002728222,0.55744684,0.21015936
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2874235510826111,0.0,0.2794927,0.1764706,0.033122554,0.019919693,0.02998963,0.0017272218,0.65106386,0.25398406
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20969191193580627,0.0,0.20576268,0.3137255,0.021118863,0.024301363,0.08304605,0.0012254369,0.122340426,0.6444223
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835159838199615,0.0,0.26661012,0.05882353,0.042200588,0.022702297,0.28941393,0.002136372,0.6297872,0.2938247
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3288666903972626,0.0,0.23152784,0.64705884,0.026800621,0.020172674,0.021553295,0.0023058115,0.16702127,0.64541835
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22680525481700897,0.0,0.19919036,0.84313726,0.0459309,0.028691843,0.007959864,0.002225521,0.5819149,0.31374502
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29690805077552795,0.0,0.22618309,0.39215687,0.031268623,0.020869164,0.0791502,0.0013724696,0.65106386,0.3177291
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350522220134735,0.0,0.142667,0.47058824,0.019094381,0.022684516,0.064743966,0.0016800832,0.15106383,0.62848604
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8746376037597656,0.0,0.3213059,0.6666667,0.030746615,0.02147406,0.03666022,0.0012340641,0.13510638,0.59462154
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387010782957077,0.0,0.29014772,0.50980395,0.030605096,0.019472215,0.029793436,0.0022463063,0.4680851,0.25896415
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434433251619339,0.0,0.2997407,0.6862745,0.03478458,0.019692432,0.033352952,0.0017232825,0.13510638,0.62250996
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3643304705619812,0.0,0.2598585,0.47058824,0.029035594,0.020830039,0.043050535,0.0019198564,0.13723405,0.6354582
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44536104798316956,0.0,0.19417663,0.50980395,0.02532976,0.026180677,0.06496819,0.0015823883,0.09361702,0.6703187
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6750507950782776,0.0,0.24227253,0.3137255,0.022777632,0.018833235,0.016676476,0.0011196444,0.5095745,0.2310757
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494859755039215,0.0,0.12401898,0.8627451,0.032991275,0.021541502,0.055410746,0.0023399293,0.020212766,0.71115535
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33608314394950867,0.0,0.25659645,0.7647059,0.03061528,0.017808279,0.026037725,0.0021901834,0.15212765,0.62649405
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34185633063316345,0.0,0.2347347,0.19607843,0.03763646,0.024131475,0.029681325,0.0016919039,0.65,0.3376494
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12845514714717865,0.0,0.109198496,0.37254903,0.024564244,0.020940764,0.011715575,0.0016865464,0.55531913,0.34860557
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3806190490722656,0.0,0.19612832,0.7058824,0.026824076,0.019871432,0.0218616,0.0017509676,0.12765957,0.6344622
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32123786211013794,0.0,0.16724597,0.8235294,0.028429888,0.026080476,0.026065754,0.002520006,0.5106383,0.24501993
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23546500504016876,0.0,0.18887326,0.23529412,0.019076513,0.022416715,0.023403123,0.0007273885,0.122340426,0.6434263
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2993822693824768,0.0,0.15127377,0.3137255,0.019627376,0.023064295,0.022422154,0.0009421879,0.026595745,0.7310757
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1517540067434311,0.0,0.21607977,0.49019608,0.028864566,0.018831987,0.037557106,0.0020534117,0.48085105,0.34661356
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6659287,0.49019608,0.049770985,0.023267588,0.028840495,0.0014884139,0.05,0.71115535
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280207097530365,0.0,0.20247996,0.39215687,0.033036716,0.019382792,0.03338098,0.002522543,0.07234043,0.7081673
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7286588549613953,0.0,0.30496132,0.11764706,0.03717707,0.023224594,0.038453992,0.0012627987,0.4680851,0.24701196
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27402153611183167,0.0,0.20905918,0.92156863,0.03242337,0.019271504,0.019647412,0.0010078886,0.6404255,0.28884462
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835159838199615,0.0,0.14394973,0.5882353,0.02119368,0.022050664,0.03315676,0.0010100642,0.021276595,0.7191235
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074238806962967,0.0,0.17337692,0.8235294,0.035951532,0.022531817,0.012444295,0.0014193449,0.6457447,0.29681274
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46824756264686584,0.0,0.16169432,0.6666667,0.026869854,0.02202024,0.052636005,0.0016177468,0.14148936,0.60258967
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6179376840591431,0.0,0.29203045,0.9607843,0.032401834,0.02258924,0.02645814,0.0011326446,0.16808511,0.61752987
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014441132545471,0.0,0.14979103,0.5294118,0.021536507,0.020924376,0.03509067,0.0011633948,0.543617,0.22709164
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7239165902137756,0.0,0.37627757,0.78431374,0.04256901,0.022128081,0.022169905,0.0011422401,0.56170213,0.21015936
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7577309012413025,0.0,0.42750445,0.49019608,0.045042634,0.018477071,0.038341884,0.002101417,0.15425532,0.6334661
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06536261737346649,0.0,0.07328175,0.6862745,0.03088731,0.024835661,0.017096892,0.0020808643,0.2968085,0.5318725
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45381462574005127,0.0,0.22845203,0.8235294,0.037614558,0.021535058,0.026009697,0.0014787727,0.55106384,0.22011952
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46391767263412476,0.0,0.30076826,0.6666667,0.04474121,0.033067755,0.019030802,0.0016036262,0.48297873,0.23207171
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11773353815078735,0.0,0.1630943,0.54901963,0.027607761,0.017530223,0.025645338,0.0025338745,0.12553191,0.80876493
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569071888923645,0.0,0.36220878,0.6666667,0.034611627,0.019762846,0.022394126,0.0017478724,0.14893617,0.6205179
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27835142612457275,0.0,0.104412355,0.3137255,0.019823559,0.022117764,0.022926651,0.0009865413,0.022340426,0.72011954
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4220621883869171,0.0,0.32300934,0.6862745,0.036013097,0.018874884,0.036856413,0.0018867546,0.13723405,0.62250996
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23958870768547058,0.0,0.1899698,0.50980395,0.029180724,0.020613564,0.04599344,0.0023633786,0.4319149,0.25099602
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29134106636047363,0.0,0.18774223,0.78431374,0.017170625,0.017232237,0.0054654,0.0013860209,0.5723404,0.1992032
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637123167514801,0.0,0.27316865,0.29411766,0.038384162,0.020399379,0.053504862,0.0018027794,0.65531915,0.30677292
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33608314394950867,0.0,0.16839768,0.3137255,0.027686158,0.020542959,0.075058155,0.0029913962,0.4755319,0.27689242
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5160824060440063,0.0,0.42649758,0.47058824,0.042055298,0.020528564,0.028111774,0.0024302027,0.5170213,0.24900399
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09464084357023239,0.0,0.096384875,0.6862745,0.02982151,0.022048198,0.039995514,0.0019776202,0.43085107,0.4880478
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13360975682735443,0.0,0.21616253,0.5294118,0.04263948,0.025256764,0.020123882,0.0016830895,0.25638297,0.72410357
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4078354239463806,0.0,0.2897891,0.25490198,0.037554,0.01863813,0.031867485,0.0019290552,0.6840426,0.32768923
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538154423236847,0.0,0.10172963,0.6666667,0.027315414,0.022378517,0.022169905,0.0015309841,0.1574468,0.5976096
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30412450432777405,0.0,0.1165777,0.64705884,0.012545336,0.01776338,0.040359877,0.0028482594,0.14787234,0.6115538
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.273879,1.0,0.025837796,0.020661157,0.007679587,0.00079385773,0.55851066,0.19223107
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5125772953033447,0.0,0.12123281,0.8235294,0.02278041,0.020772872,0.026878556,0.00076171145,0.020212766,0.7171315
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48453614115715027,0.0,0.22199005,0.50980395,0.029791364,0.018115941,0.013004849,0.002052683,0.18404256,0.562749
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.630514919757843,0.0,0.35972607,0.05882353,0.033040356,0.022725487,0.1106253,0.0013566088,0.18085106,0.5517928
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175259068608284,0.0,0.118639745,0.23529412,0.03294974,0.023642076,0.03873427,0.0016197521,0.4425532,0.5079681
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20103216171264648,0.0,0.14532213,0.8627451,0.023958473,0.016894046,0.0024103816,0.0017532498,0.15319149,0.69721115
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22391866147518158,0.0,0.18714225,0.7058824,0.03328421,0.021477804,0.014854676,0.0012152919,0.61276597,0.35358566
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1373210847377777,0.0,0.12999131,0.09803922,0.027242605,0.024153436,0.06617338,0.001441193,0.16702127,0.70916337
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5837109684944153,0.0,0.3057613,0.23529412,0.04163564,0.021577103,0.062361613,0.0015132613,0.07234043,0.7211155
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29484620690345764,0.0,0.31231984,0.5686275,0.037842833,0.021800889,0.02791558,0.0019551644,0.24893618,0.39043826
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47752586007118225,0.0,0.31134742,0.39215687,0.03873914,0.020907411,0.117604196,0.0016173227,0.17872341,0.5288845
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36474281549453735,0.0,0.17310795,0.49019608,0.022429785,0.022399565,0.06701421,0.0018908306,0.1468085,0.5976096
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6907208561897278,0.0,0.11474325,0.88235295,0.008220071,0.024326103,0.07603913,0.0019350831,0.1606383,0.60358566
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36536139249801636,0.0,0.2726859,0.5294118,0.028662834,0.020467823,0.08991283,0.0025154215,0.13617021,0.6065737
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2822689414024353,0.0,0.31171295,0.15686275,0.041472446,0.022322657,0.030017657,0.001850362,0.19148937,0.70119524
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781460702419281,0.0,0.12548102,0.47058824,0.030938378,0.02085602,0.0427142,0.0021084582,0.38297874,0.5268924
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17917658388614655,0.0,0.32342312,0.25490198,0.03774791,0.01907166,0.035735305,0.0021072642,0.4,0.50398403
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11257891356945038,0.0,0.05029586,0.6862745,0.028265253,0.02140975,0.007903809,0.0019912098,0.6425532,0.27888447
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274225473403931,0.0,0.13879809,1.0,0.020395126,0.022026848,0.019535301,0.00078730437,0.5765957,0.1812749
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603917121887207,0.0,0.30701646,0.54901963,0.03638936,0.024949692,0.06491213,0.0017104154,0.4670213,0.25
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44618579745292664,0.0,0.32011282,0.4509804,0.036140803,0.021240713,0.039294824,0.002758582,0.12765957,0.6374502
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15567152202129364,0.0,0.05651646,0.25490198,0.018499136,0.019762846,0.023094818,0.0022509668,0.015957447,0.72011954
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5171133279800415,0.0,0.17606653,0.47058824,0.029851846,0.0216262,0.041004512,0.001690008,0.15638298,0.6205179
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29896989464759827,0.0,0.082874715,0.50980395,0.013991991,0.026506566,0.050225623,0.0028658693,0.16170213,0.6055777
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35051608085632324,0.0,0.33247817,0.49019608,0.03487293,0.017200995,0.0144622885,0.002021015,0.20106383,0.5806773
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30536162853240967,0.0,0.13884637,0.84313726,0.029022628,0.020860782,0.031671293,0.0020405028,0.1606383,0.61354584
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521659731864929,0.0,0.12931545,0.4117647,0.032969616,0.02290236,0.039855376,0.001778416,0.089361705,0.7071713
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10062020272016525,0.0,0.17208728,0.84313726,0.033234403,0.021403804,0.059895176,0.0015152429,0.2744681,0.4860558
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494859755039215,0.0,0.24540351,0.3137255,0.039401572,0.049407113,0.0033352952,0.0015317674,0.593617,0.4073705
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043307065963745,0.0,0.22758996,0.5882353,0.02797043,0.018761726,0.04215365,0.0017181828,0.60638297,0.17031872
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5661852955818176,0.0,0.2715549,0.7647059,0.034659747,0.02281737,0.087025985,0.0012969322,0.57872343,0.17330678
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4265982508659363,0.0,0.2287072,0.6862745,0.031392034,0.020623233,0.02477648,0.0013262572,0.13510638,0.62151396
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952585816383362,0.0,0.13617054,0.3137255,0.03813688,0.031787936,0.050421815,0.0015976098,0.082978725,0.7579681
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22989802062511444,0.0,0.27900305,0.47058824,0.03307157,0.022928739,0.021637378,0.0014612288,0.22659574,0.6185259
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617112934589386,0.0,0.25041723,1.0,0.035501175,0.024009187,0.029961603,0.0017744381,0.55212766,0.18625498
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4527837038040161,0.0,0.14368078,1.0,0.021105468,0.015413837,0.026654335,0.001741436,0.15851064,0.6015936
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581457406282425,0.0,0.16954249,0.43137255,0.044489343,0.03060831,0.0024944646,0.0012486267,0.6755319,0.17430279
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573205828666687,0.0,0.25000346,0.33333334,0.033585444,0.020105554,0.029933574,0.0019338393,0.2574468,0.39143425
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13752727210521698,0.0,0.16272189,0.25490198,0.048394907,0.034082536,0.04588133,0.0016797718,0.24893618,0.7599602
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2358773797750473,0.0,0.20197652,0.5882353,0.034111403,0.021559468,0.020992741,0.002062626,0.030851064,0.7370518
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973606288433075,0.0,0.7279003,0.47058824,0.051995013,0.020120006,0.02222596,0.0020154489,0.1287234,0.6533865
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08556871861219406,0.0,0.038627055,0.5882353,0.019375142,0.02265497,0.032456066,0.0022913509,0.21170212,0.70219123
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462268203496933,0.0,0.26998937,0.3137255,0.035517134,0.019675912,0.026598278,0.0016895315,0.122340426,0.6344622
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28824830055236816,0.0,0.22126591,0.1764706,0.034434628,0.021659011,0.09574259,0.0019216109,0.6287234,0.25199202
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45546409487724304,0.0,0.23034854,0.8039216,0.02459269,0.021661248,0.01989966,0.0022693663,0.54787236,0.18824701
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39051592350006104,0.0,0.41286328,0.019607844,0.05108724,0.023709632,0.11477339,0.0018553208,0.21808511,0.6165339
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46915904,0.8627451,0.04255566,0.020443207,0.023291012,0.0016433697,0.15851064,0.5936255
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684541583061218,0.0,0.17385277,0.7254902,0.033740334,0.021377457,0.043863337,0.002191956,0.15425532,0.62151396
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639184892177582,0.0,0.14050841,0.33333334,0.027567364,0.020691253,0.082709715,0.0011742614,0.67659575,0.32768923
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06350695341825485,0.0,0.14009462,0.5686275,0.02972595,0.02549881,0.043779254,0.0015994054,0.27553192,0.48705178
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27195969223976135,0.0,0.24310699,0.64705884,0.030531274,0.019431006,0.028504163,0.0025056815,0.15851064,0.63645416
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5307215452194214,0.0,0.36409843,0.6666667,0.03294558,0.018834757,0.045152612,0.0018348566,0.16808511,0.6105578
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399986028671265,0.0,0.18201818,1.0,0.029398778,0.022571778,0.040500015,0.0014145492,0.55638295,0.187251
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4950515627861023,0.0,0.31284395,0.3529412,0.025843654,0.019762846,0.04602147,0.0021779842,0.52021277,0.2430279
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472783625125885,0.0,0.25698265,0.25490198,0.04037035,0.022692619,0.06737857,0.0015013261,0.65106386,0.30876493
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3494851589202881,0.0,0.25277582,0.05882353,0.022588117,0.021170948,0.04661005,0.0011187401,0.12021276,0.6494024
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377318263053894,0.0,0.35852608,0.37254903,0.034246396,0.022256289,0.064659886,0.0013732414,0.56914896,0.23007968
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22680525481700897,0.0,0.085460894,0.33333334,0.01604486,0.022359423,0.045853302,0.0018497444,0.022340426,0.72410357
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20330019295215607,0.0,0.17681825,0.54901963,0.027330127,0.021120956,0.068639815,0.0025601198,0.16170213,0.65537846
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999979138374329,0.0,0.36031228,1.0,0.036837455,0.021891557,0.026906583,0.001503944,0.5361702,0.19721116
